numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2019,2,2019-02-20 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,674.39,0.00,674.39
2019,2,2019-02-20 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,28800786000140,GP COBERTURA JORNALISTICA LTDA ME,7500.00,0.00,7500.00
2019,2,2019-02-20 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1445.39,0.00,1445.39
2019,2,2019-02-20 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,26760385000189,MAGAZINE COMERCIO DE PAPELARIA EIRELI-ME,286.39,0.00,286.39
2019,2,2019-02-20 00:00:00+00:00,EFRAIM FILHO,DEM,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1536.79,0.00,1536.79
2019,2,2019-02-20 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,TELEFONIA,02421421000111,TIM S/A,1732.05,0.00,1732.05
2019,2,2019-02-20 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,28800786000140,GP COBERTURA JORNALISTICA LTDA ME,2500.00,0.00,2500.00
2019,2,2019-02-20 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,29515835000166,CAIS NOVO COMUNICAÇÃO E ESTRATEGIA E CONTEUDO LTDA,7000.00,0.00,7000.00
2019,2,2019-02-20 00:00:00+00:00,EFRAIM FILHO,DEM,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,744.39,0.00,744.39
2019,2,2019-02-20 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,02072286000308,PETROIL COMBUSTIVEIS LTDA - LAGO SUL,165.01,0.00,165.01
2019,2,2019-02-20 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597004518,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,93.04,0.00,93.04
2019,2,2019-02-19 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",01808151003663,HORA PARK SISTEMA DE ESTACIONAMENTO ROTATIVO LTDA,94.00,0.00,94.00
2019,2,2019-02-19 00:00:00+00:00,HUGO MOTTA,PRB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,09215903000164,AUTO POSTO MORADA DOS NOBRES LTDA,250.00,0.00,250.00
2019,2,2019-02-19 00:00:00+00:00,HUGO MOTTA,PRB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1159.18,0.00,1159.18
2019,2,2019-02-19 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,14.42,0.00,14.42
2019,2,2019-02-19 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.85,0.00,8.85
2019,2,2019-02-19 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00692418000107,AUTO POSTO CINCO ESTRELAS LTDA,100.00,0.00,100.00
2019,2,2019-02-19 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.64,0.00,8.64
2019,2,2019-02-19 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1448.39,0.00,1448.39
2019,2,2019-02-19 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,674.39,0.00,674.39
2019,2,2019-02-19 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",01808151003663,HORA PARK SISTEMA DE ESTACIONAMENTO ROTATIVO LTDA,92.00,0.00,92.00
2019,2,2019-02-19 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1062.39,0.00,1062.39
2019,2,2019-02-19 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1062.39,0.00,1062.39
2019,2,2019-02-19 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,35.00,0.00,35.00
2019,2,2019-02-19 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1376.79,0.00,1376.79
2019,2,2019-02-19 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,66.49,0.00,66.49
2019,2,2019-02-19 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1062.39,0.00,1062.39
2019,2,2019-02-19 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.07,0.00,8.07
2019,2,2019-02-19 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",01808151003663,HORA PARK SISTEMA DE ESTACIONAMENTO ROTATIVO LTDA,90.00,0.00,90.00
2019,1,2019-02-19 00:00:00+00:00,WELLINGTON ROBERTO,PR,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",01808151003663,HORA PARK SISTEMA DE ESTACIONAMENTO ROTATIVO LTDA,70.00,0.00,70.00
2019,2,2019-02-18 13:19:14+00:00,EFRAIM FILHO,DEM,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,54.88,0.00,54.88
2019,2,2019-02-18 11:21:04+00:00,WELLINGTON ROBERTO,PL,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,56.39,0.00,56.39
2019,2,2019-02-18 00:00:00+00:00,HUGO MOTTA,PRB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,30.00,0.00,30.00
2019,2,2019-02-18 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1444.79,0.00,1444.79
2019,2,2019-02-18 00:00:00+00:00,JULIAN LEMOS,PSL,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,917.39,0.00,917.39
2019,2,2019-02-18 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,26.34,0.00,26.34
2019,2,2019-02-18 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,20.68,0.00,20.68
2019,2,2019-02-18 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,06293662000183,AUTO POSTO INDEPENDENCIA LTDA,50.00,0.00,50.00
2019,2,2019-02-18 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,PASSAGENS AÉREAS,02575829000148,AVIANCA BRASIL,842.00,0.00,842.00
2019,2,2019-02-18 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597005085,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,194.32,0.00,194.32
2019,2,2019-02-18 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",05560288000172,EPC - EMPRESA PARAIBANA PRESTADORA DE SERVICOS COMBINADOS A CONVENIOS LTDA,1000.00,0.00,1000.00
2019,2,2019-02-18 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,49.00,0.00,49.00
2019,2,2019-02-18 00:00:00+00:00,HUGO MOTTA,PRB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,30.00,0.00,30.00
2019,2,2019-02-18 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,663.49,0.00,663.49
2019,2,2019-02-18 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,37130481000160,SAO JOAO POSTOS DE ABAST E SERV. LTDA,505.13,0.00,505.13
2019,2,2019-02-18 00:00:00+00:00,HUGO MOTTA,PRB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1766.39,0.00,1766.39
2019,2,2019-02-18 00:00:00+00:00,HUGO MOTTA,PRB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,679.98,0.00,679.98
2019,2,2019-02-18 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,01256702000101,POSTO CAJUEIRO COM. E DERIV. DE PETRÓLEO LTDA.,100.00,0.00,100.00
2019,2,2019-02-17 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597004518,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,171.22,0.00,171.22
2019,2,2019-02-17 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,08314507000202,LEITURA ALVORADA COM. LIVROS LTD,24.70,0.00,24.70
2019,2,2019-02-17 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,26991067000129,CRUZEIRO COMBUSTIVEIS E SERVICOS S/A,111.28,0.00,111.28
2019,2,2019-02-16 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,TELEFONIA,40432544044004,CLARO S/A,166.42,43.67,122.75
2019,2,2019-02-16 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597008262,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2019,2,2019-02-16 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,02728991000159,QUADRAMARES COMERCIO DE COMB. LTDA,223.07,0.00,223.07
2019,2,2019-02-16 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08848483000190,COMÉRCIO DE COMB. E LUB. VILHENA LTDA.,215.00,0.00,215.00
2019,2,2019-02-15 16:47:24+00:00,WELLINGTON ROBERTO,PL,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,206.77,0.00,206.77
2019,2,2019-02-15 13:01:03+00:00,PEDRO CUNHA LIMA,PSDB,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,56.90,0.00,56.90
2019,2,2019-02-15 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,34.88,0.00,34.88
2019,2,2019-02-15 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,609.39,0.00,609.39
2019,2,2019-02-15 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,45543915032547,CARREFOUR COM. E IND. LTDA,150.00,0.00,150.00
2019,2,2019-02-15 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,TELEFONIA,05423963015143,OI MÓVEL S.A.,28.99,0.00,28.99
2019,2,2019-02-15 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1178.39,0.00,1178.39
2019,2,2019-02-15 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,02072286000308,PETROIL COMBUSTIVEIS LTDA - LAGO SUL,201.96,0.00,201.96
2019,2,2019-02-15 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,ASSINATURA DE PUBLICAÇÕES,00001172000180,S/A CORREIO BRAZILIENSE,755.64,0.00,755.64
2019,2,2019-02-15 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,744.39,0.00,744.39
2019,2,2019-02-15 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,99.00,0.00,99.00
2019,2,2019-02-15 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597005085,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,80.00,0.00,80.00
2019,2,2019-02-15 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1264.79,0.00,1264.79
2019,2,2019-02-15 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,02072286000308,PETROIL COMBUSTIVEIS LTDA - LAGO SUL,50.00,0.00,50.00
2019,2,2019-02-15 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,952.84,0.00,952.84
2019,2,2019-02-15 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1746.79,0.00,1746.79
2019,2,2019-02-15 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,59.00,0.00,59.00
2019,2,2019-02-15 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,29032820000147,BELIZE COMPANY AUTO POSTO,71.80,0.00,71.80
2019,2,2019-02-15 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,549.79,0.00,549.79
2019,2,2019-02-14 10:55:40+00:00,EDNA HENRIQUE,PSDB,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,277.10,0.00,277.10
2019,2,2019-02-14 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,02265372000175,ELLITE COMERCIO E SERVICOS GRAFICOS LTDA - ME,25000.00,0.00,25000.00
2019,2,2019-02-14 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.90,0.00,8.90
2019,2,2019-02-14 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1157.39,0.00,1157.39
2019,2,2019-02-14 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,9.03,0.00,9.03
2019,2,2019-02-14 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,25.67,0.00,25.67
2019,2,2019-02-14 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,26.02,0.00,26.02
2019,2,2019-02-14 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,PASSAGENS AÉREAS,07575651000159,GOL LINHAS AEREAS INTELIGENTES,1335.79,0.00,1335.79
2019,2,2019-02-14 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,27.14,0.00,27.14
2019,2,2019-02-14 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597004518,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,70.01,0.00,70.01
2019,2,2019-02-14 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,04473193000159,POSTO DA TORRE EIRELI - EPP,174.98,0.00,174.98
2019,2,2019-02-14 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08848483000190,COMÉRCIO DE COMB. E LUB. VILHENA LTDA.,100.00,0.00,100.00
2019,2,2019-02-14 00:00:00+00:00,JULIAN LEMOS,PSL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597007614,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,199.83,0.00,199.83
2019,2,2019-02-14 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,02072286000308,PETROIL COMBUSTIVEIS LTDA - LAGO SUL,200.02,0.00,200.02
2019,2,2019-02-14 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,26499624000199,MARIA DAS DORES SILVA EPP,90.50,0.00,90.50
2019,2,2019-02-14 00:00:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1380.39,0.00,1380.39
2019,2,2019-02-14 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1335.79,0.00,1335.79
2019,2,2019-02-14 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,396.00,0.00,396.00
2019,2,2019-02-14 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,-998.39,0.00,-998.39
2019,2,2019-02-14 00:00:00+00:00,EDNA HENRIQUE,PSDB,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1535.84,0.00,1535.84
2019,2,2019-02-14 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1491.39,0.00,1491.39
2019,2,2019-02-14 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,1733.39,0.00,1733.39
2019,2,2019-02-13 17:09:23+00:00,EFRAIM FILHO,DEM,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,21.45,0.00,21.45
2019,2,2019-02-13 13:01:05+00:00,EFRAIM FILHO,DEM,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,12.42,0.00,12.42
2019,2,2019-02-13 09:22:19+00:00,EFRAIM FILHO,DEM,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,183.30,0.00,183.30
2019,2,2019-02-13 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1258.39,0.00,1258.39
2019,2,2019-02-13 00:00:00+00:00,EFRAIM FILHO,DEM,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1313.79,0.00,1313.79
2019,2,2019-02-13 00:00:00+00:00,EFRAIM FILHO,DEM,PB,Emissão Bilhete Aéreo,02575829000148,Cia Aérea - AVIANCA,1003.49,0.00,1003.49
2019,2,2019-02-13 00:00:00+00:00,AGUINALDO RIBEIRO,PP,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597005085,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,142.00,0.00,142.00
2019,2,2019-02-13 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1258.39,0.00,1258.39
2019,2,2019-02-13 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1258.39,0.00,1258.39
2019,2,2019-02-13 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,23.17,0.00,23.17
2019,2,2019-02-13 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,11.41,0.00,11.41
2019,2,2019-02-13 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,10.47,0.00,10.47
2019,2,2019-02-13 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.51,0.00,8.51
2019,2,2019-02-13 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,6.75,0.00,6.75
2019,2,2019-02-13 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1153.79,0.00,1153.79
2019,2,2019-02-13 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,PASSAGENS AÉREAS,07575651000159,GOL LINHAS AEREAS INTELIGENTES,1358.29,0.00,1358.29
2019,2,2019-02-13 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1157.39,0.00,1157.39
2019,2,2019-02-13 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINDICATO DOS PERMISSIONARIOS DE TAXIS E MOTORISTAS AUXILIARES DO DISTRITO FEDERAL,22.00,0.00,22.00
2019,2,2019-02-13 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,20.00,0.00,20.00
2019,2,2019-02-13 00:00:00+00:00,GERVÁSIO MAIA,PSB,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,557.39,0.00,557.39
2019,2,2019-02-13 00:00:00+00:00,RUY CARNEIRO,PSDB,PB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,65.78,0.00,65.78
2019,2,2019-02-13 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,PASSAGENS AÉREAS,07575651000159,GOL LINHAS AÉREAS INTELIGENTES,1435.55,0.00,1435.55
2019,2,2019-02-13 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,PASSAGENS AÉREAS,02575829000148,AVIANCA BRASIL,641.91,0.00,641.91
2019,2,2019-02-13 00:00:00+00:00,HUGO MOTTA,PRB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08202116000115,AUTO POSTO AEROPORTO LTDA,250.02,0.00,250.02
2019,2,2019-02-13 00:00:00+00:00,JULIAN LEMOS,PSL,PB,Emissão Bilhete Aéreo,02012862000160,Cia Aérea - TAM,1418.39,0.00,1418.39
2019,2,2019-02-13 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,684.49,0.00,684.49
2019,2,2019-02-13 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,COMBUSTÍVEIS E LUBRIFICANTES.,00306597002060,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2019,2,2019-02-12 16:24:00+00:00,PEDRO CUNHA LIMA,PSDB,PB,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,26.90,0.00,26.90
2019,2,2019-02-12 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08429323000107,ENEROIL BEIRA RIO COMERCIO DE COMBUSTIVEIS LTDA,50.00,0.00,50.00
2019,2,2019-02-12 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,14.86,0.00,14.86
2019,2,2019-02-12 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,08884038000186,FRATELLI POSTO DE COMBUSTIVEIS LTDA,200.00,0.00,200.00
2019,2,2019-02-12 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,875.85,0.00,875.85
2019,2,2019-02-12 00:00:00+00:00,WILSON SANTIAGO,PTB,PB,COMBUSTÍVEIS E LUBRIFICANTES.,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,68.50,0.00,68.50
2019,2,2019-02-12 00:00:00+00:00,FREI ANASTACIO RIBEIRO,PT,PB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA,8.70,0.00,8.70
2019,2,2019-02-12 00:00:00+00:00,DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,04473193000159,POSTO DA TORRE EIRELI - EPP,90.00,0.00,90.00
2019,2,2019-02-12 00:00:00+00:00,WELLINGTON ROBERTO,PL,PB,Emissão Bilhete Aéreo,07575651000159,Cia Aérea - GOL,751.39,0.00,751.39
